,beta,alpha,d,v,s,k,range_scenario,A_v_k
1090,0.0,0.0,0.0,1,3,s90,46.545121572877946,1
1091,0.0,0.0,0.0,1,3,s91,95.15220248448732,0
1092,0.0,0.0,0.0,1,3,s92,103.07334427695068,0
1093,0.0,0.0,0.0,1,3,s93,110.60407016581716,0
1094,0.0,0.0,0.0,1,3,s94,99.06421670060324,1
1095,0.0,0.0,0.0,1,3,s95,78.63794064582231,1
1096,0.0,0.0,0.0,1,3,s96,87.73641205876649,1
1097,0.0,0.0,0.0,1,3,s97,117.16937281932498,0
1098,0.0,0.0,0.0,1,3,s98,79.00855320194,1
1099,0.0,0.0,0.0,1,3,s99,82.9049188383455,1
1100,0.0,0.0,0.0,1,4,s0,87.24648809612748,0
1101,0.0,0.0,0.0,1,4,s1,78.2620227390377,1
1102,0.0,0.0,0.0,1,4,s2,58.82438821390615,0
1103,0.0,0.0,0.0,1,4,s3,58.7414181850107,1
1104,0.0,0.0,0.0,1,4,s4,51.52136012655755,0
1105,0.0,0.0,0.0,1,4,s5,49.331962384466095,1
1106,0.0,0.0,0.0,1,4,s6,13.646324639835257,1
1107,0.0,0.0,0.0,1,4,s7,70.82045880067415,1
1108,0.0,0.0,0.0,1,4,s8,71.19514120577276,0
1109,0.0,0.0,0.0,1,4,s9,93.7457385645416,1
1110,0.0,0.0,0.0,1,4,s10,148.43466588961843,0
1111,0.0,0.0,0.0,1,4,s11,70.91215086747059,1
1112,0.0,0.0,0.0,1,4,s12,33.24896137827551,1
1113,0.0,0.0,0.0,1,4,s13,85.38444562273155,0
1114,0.0,0.0,0.0,1,4,s14,95.36918704890552,0
1115,0.0,0.0,0.0,1,4,s15,75.15029392499889,1
1116,0.0,0.0,0.0,1,4,s16,81.73518865294531,1
1117,0.0,0.0,0.0,1,4,s17,64.75709208712058,1
1118,0.0,0.0,0.0,1,4,s18,101.14361231556816,0
1119,0.0,0.0,0.0,1,4,s19,84.3466201483025,0
1120,0.0,0.0,0.0,1,4,s20,134.20058556895634,0
1121,0.0,0.0,0.0,1,4,s21,64.56612194769473,0
1122,0.0,0.0,0.0,1,4,s22,64.26775067725517,0
1123,0.0,0.0,0.0,1,4,s23,107.16545908777314,0
1124,0.0,0.0,0.0,1,4,s24,69.27779127126058,1
1125,0.0,0.0,0.0,1,4,s25,55.92563683323955,1
1126,0.0,0.0,0.0,1,4,s26,104.51203405514823,1
1127,0.0,0.0,0.0,1,4,s27,79.98646667806443,1
1128,0.0,0.0,0.0,1,4,s28,114.06099130625348,0
1129,0.0,0.0,0.0,1,4,s29,36.749334544203485,1
1130,0.0,0.0,0.0,1,4,s30,24.78440120694185,1
1131,0.0,0.0,0.0,1,4,s31,130.55324345099692,0
1132,0.0,0.0,0.0,1,4,s32,121.56529414643624,0
1133,0.0,0.0,0.0,1,4,s33,44.598370198501264,1
1134,0.0,0.0,0.0,1,4,s34,74.87374561835652,0
1135,0.0,0.0,0.0,1,4,s35,57.90413562773553,0
1136,0.0,0.0,0.0,1,4,s36,43.43384595965777,1
1137,0.0,0.0,0.0,1,4,s37,104.95401468691662,0
1138,0.0,0.0,0.0,1,4,s38,77.8670797469697,0
1139,0.0,0.0,0.0,1,4,s39,97.96443952949524,0
1140,0.0,0.0,0.0,1,4,s40,101.2328980004464,1
1141,0.0,0.0,0.0,1,4,s41,47.43674423753605,1
1142,0.0,0.0,0.0,1,4,s42,12.647581181770242,1
1143,0.0,0.0,0.0,1,4,s43,90.88863353595198,1
1144,0.0,0.0,0.0,1,4,s44,33.83100528646747,1
1145,0.0,0.0,0.0,1,4,s45,91.8818193778518,0
1146,0.0,0.0,0.0,1,4,s46,92.06021260476338,1
1147,0.0,0.0,0.0,1,4,s47,107.45591969753218,0
1148,0.0,0.0,0.0,1,4,s48,79.19235108076109,0
1149,0.0,0.0,0.0,1,4,s49,118.61135319242156,1
1150,0.0,0.0,0.0,1,4,s50,71.26531272306863,0
1151,0.0,0.0,0.0,1,4,s51,76.84426822584226,1
1152,0.0,0.0,0.0,1,4,s52,60.44092528364659,1
1153,0.0,0.0,0.0,1,4,s53,137.52410751072608,0
1154,0.0,0.0,0.0,1,4,s54,104.51957655342326,1
1155,0.0,0.0,0.0,1,4,s55,92.12599753756042,0
1156,0.0,0.0,0.0,1,4,s56,37.2450021661674,1
1157,0.0,0.0,0.0,1,4,s57,46.37507950636007,1
1158,0.0,0.0,0.0,1,4,s58,90.5941826887102,1
1159,0.0,0.0,0.0,1,4,s59,26.125824717230717,1
1160,0.0,0.0,0.0,1,4,s60,147.35547114591407,0
1161,0.0,0.0,0.0,1,4,s61,60.856759369880805,0
1162,0.0,0.0,0.0,1,4,s62,30.63802131937769,1
1163,0.0,0.0,0.0,1,4,s63,99.0767746280678,0
1164,0.0,0.0,0.0,1,4,s64,124.58505307676634,0
1165,0.0,0.0,0.0,1,4,s65,16.878673815192336,1
1166,0.0,0.0,0.0,1,4,s66,101.925294343409,0
1167,0.0,0.0,0.0,1,4,s67,30.33730807013182,1
1168,0.0,0.0,0.0,1,4,s68,92.65693142739116,1
1169,0.0,0.0,0.0,1,4,s69,46.06061447388738,0
1170,0.0,0.0,0.0,1,4,s70,82.46872524006916,0
1171,0.0,0.0,0.0,1,4,s71,86.01210208152308,1
1172,0.0,0.0,0.0,1,4,s72,108.66690604937266,0
1173,0.0,0.0,0.0,1,4,s73,95.61599311561274,0
1174,0.0,0.0,0.0,1,4,s74,44.9997325426968,1
1175,0.0,0.0,0.0,1,4,s75,12.080071215114693,1
1176,0.0,0.0,0.0,1,4,s76,28.807434232521807,1
1177,0.0,0.0,0.0,1,4,s77,33.9495532868868,1
1178,0.0,0.0,0.0,1,4,s78,125.6527697752131,0
1179,0.0,0.0,0.0,1,4,s79,87.71443530283874,1
1180,0.0,0.0,0.0,1,4,s80,139.75039122470494,0
1181,0.0,0.0,0.0,1,4,s81,63.4274877228332,1
1182,0.0,0.0,0.0,1,4,s82,69.34922304641705,1
1183,0.0,0.0,0.0,1,4,s83,37.77353597259822,0
1184,0.0,0.0,0.0,1,4,s84,33.92949248417591,1
1185,0.0,0.0,0.0,1,4,s85,110.1184409868744,0
1186,0.0,0.0,0.0,1,4,s86,93.3782793962653,0
1187,0.0,0.0,0.0,1,4,s87,107.89324528388374,0
1188,0.0,0.0,0.0,1,4,s88,83.10627058042525,0
1189,0.0,0.0,0.0,1,4,s89,118.53167889168756,0
1190,0.0,0.0,0.0,1,4,s90,46.545121572877946,1
1191,0.0,0.0,0.0,1,4,s91,95.15220248448732,0
1192,0.0,0.0,0.0,1,4,s92,103.07334427695068,0
1193,0.0,0.0,0.0,1,4,s93,110.60407016581716,0
1194,0.0,0.0,0.0,1,4,s94,99.06421670060324,1
1195,0.0,0.0,0.0,1,4,s95,78.63794064582231,1
1196,0.0,0.0,0.0,1,4,s96,87.73641205876649,1
1197,0.0,0.0,0.0,1,4,s97,117.16937281932498,0
1198,0.0,0.0,0.0,1,4,s98,79.00855320194,1
1199,0.0,0.0,0.0,1,4,s99,82.9049188383455,1
1200,0.0,0.0,0.0,1,5,s0,87.24648809612748,0
1201,0.0,0.0,0.0,1,5,s1,78.2620227390377,1
1202,0.0,0.0,0.0,1,5,s2,58.82438821390615,0
1203,0.0,0.0,0.0,1,5,s3,58.7414181850107,1
1204,0.0,0.0,0.0,1,5,s4,51.52136012655755,0
1205,0.0,0.0,0.0,1,5,s5,49.331962384466095,1
1206,0.0,0.0,0.0,1,5,s6,13.646324639835257,1
1207,0.0,0.0,0.0,1,5,s7,70.82045880067415,1
1208,0.0,0.0,0.0,1,5,s8,71.19514120577276,0
1209,0.0,0.0,0.0,1,5,s9,93.7457385645416,1
1210,0.0,0.0,0.0,1,5,s10,148.43466588961843,0
1211,0.0,0.0,0.0,1,5,s11,70.91215086747059,1
1212,0.0,0.0,0.0,1,5,s12,33.24896137827551,1
1213,0.0,0.0,0.0,1,5,s13,85.38444562273155,0
1214,0.0,0.0,0.0,1,5,s14,95.36918704890552,0
1215,0.0,0.0,0.0,1,5,s15,75.15029392499889,1
1216,0.0,0.0,0.0,1,5,s16,81.73518865294531,1
1217,0.0,0.0,0.0,1,5,s17,64.75709208712058,1
1218,0.0,0.0,0.0,1,5,s18,101.14361231556816,0
1219,0.0,0.0,0.0,1,5,s19,84.3466201483025,0
1220,0.0,0.0,0.0,1,5,s20,134.20058556895634,0
1221,0.0,0.0,0.0,1,5,s21,64.56612194769473,0
1222,0.0,0.0,0.0,1,5,s22,64.26775067725517,0
1223,0.0,0.0,0.0,1,5,s23,107.16545908777314,0
1224,0.0,0.0,0.0,1,5,s24,69.27779127126058,1
1225,0.0,0.0,0.0,1,5,s25,55.92563683323955,1
1226,0.0,0.0,0.0,1,5,s26,104.51203405514823,1
1227,0.0,0.0,0.0,1,5,s27,79.98646667806443,1
1228,0.0,0.0,0.0,1,5,s28,114.06099130625348,0
1229,0.0,0.0,0.0,1,5,s29,36.749334544203485,1
1230,0.0,0.0,0.0,1,5,s30,24.78440120694185,1
1231,0.0,0.0,0.0,1,5,s31,130.55324345099692,0
1232,0.0,0.0,0.0,1,5,s32,121.56529414643624,0
1233,0.0,0.0,0.0,1,5,s33,44.598370198501264,1
1234,0.0,0.0,0.0,1,5,s34,74.87374561835652,0
1235,0.0,0.0,0.0,1,5,s35,57.90413562773553,0
1236,0.0,0.0,0.0,1,5,s36,43.43384595965777,1
1237,0.0,0.0,0.0,1,5,s37,104.95401468691662,0
1238,0.0,0.0,0.0,1,5,s38,77.8670797469697,0
1239,0.0,0.0,0.0,1,5,s39,97.96443952949524,0
1240,0.0,0.0,0.0,1,5,s40,101.2328980004464,1
1241,0.0,0.0,0.0,1,5,s41,47.43674423753605,1
1242,0.0,0.0,0.0,1,5,s42,12.647581181770242,1
1243,0.0,0.0,0.0,1,5,s43,90.88863353595198,1
1244,0.0,0.0,0.0,1,5,s44,33.83100528646747,1
1245,0.0,0.0,0.0,1,5,s45,91.8818193778518,0
1246,0.0,0.0,0.0,1,5,s46,92.06021260476338,1
1247,0.0,0.0,0.0,1,5,s47,107.45591969753218,0
1248,0.0,0.0,0.0,1,5,s48,79.19235108076109,0
1249,0.0,0.0,0.0,1,5,s49,118.61135319242156,1
1250,0.0,0.0,0.0,1,5,s50,71.26531272306863,0
1251,0.0,0.0,0.0,1,5,s51,76.84426822584226,1
1252,0.0,0.0,0.0,1,5,s52,60.44092528364659,1
1253,0.0,0.0,0.0,1,5,s53,137.52410751072608,0
1254,0.0,0.0,0.0,1,5,s54,104.51957655342326,1
1255,0.0,0.0,0.0,1,5,s55,92.12599753756042,0
1256,0.0,0.0,0.0,1,5,s56,37.2450021661674,1
1257,0.0,0.0,0.0,1,5,s57,46.37507950636007,1
1258,0.0,0.0,0.0,1,5,s58,90.5941826887102,1
1259,0.0,0.0,0.0,1,5,s59,26.125824717230717,1
1260,0.0,0.0,0.0,1,5,s60,147.35547114591407,0
1261,0.0,0.0,0.0,1,5,s61,60.856759369880805,0
1262,0.0,0.0,0.0,1,5,s62,30.63802131937769,1
1263,0.0,0.0,0.0,1,5,s63,99.0767746280678,0
1264,0.0,0.0,0.0,1,5,s64,124.58505307676634,0
1265,0.0,0.0,0.0,1,5,s65,16.878673815192336,1
1266,0.0,0.0,0.0,1,5,s66,101.925294343409,0
1267,0.0,0.0,0.0,1,5,s67,30.33730807013182,1
1268,0.0,0.0,0.0,1,5,s68,92.65693142739116,1
1269,0.0,0.0,0.0,1,5,s69,46.06061447388738,0
1270,0.0,0.0,0.0,1,5,s70,82.46872524006916,0
1271,0.0,0.0,0.0,1,5,s71,86.01210208152308,1
1272,0.0,0.0,0.0,1,5,s72,108.66690604937266,0
1273,0.0,0.0,0.0,1,5,s73,95.61599311561274,0
1274,0.0,0.0,0.0,1,5,s74,44.9997325426968,1
1275,0.0,0.0,0.0,1,5,s75,12.080071215114693,1
1276,0.0,0.0,0.0,1,5,s76,28.807434232521807,1
1277,0.0,0.0,0.0,1,5,s77,33.9495532868868,1
1278,0.0,0.0,0.0,1,5,s78,125.6527697752131,0
1279,0.0,0.0,0.0,1,5,s79,87.71443530283874,1
1280,0.0,0.0,0.0,1,5,s80,139.75039122470494,0
1281,0.0,0.0,0.0,1,5,s81,63.4274877228332,1
1282,0.0,0.0,0.0,1,5,s82,69.34922304641705,1
1283,0.0,0.0,0.0,1,5,s83,37.77353597259822,0
1284,0.0,0.0,0.0,1,5,s84,33.92949248417591,1
1285,0.0,0.0,0.0,1,5,s85,110.1184409868744,0
1286,0.0,0.0,0.0,1,5,s86,93.3782793962653,0
1287,0.0,0.0,0.0,1,5,s87,107.89324528388374,0
1288,0.0,0.0,0.0,1,5,s88,83.10627058042525,0
1289,0.0,0.0,0.0,1,5,s89,118.53167889168756,0
1290,0.0,0.0,0.0,1,5,s90,46.545121572877946,1
1291,0.0,0.0,0.0,1,5,s91,95.15220248448732,0
1292,0.0,0.0,0.0,1,5,s92,103.07334427695068,0
1293,0.0,0.0,0.0,1,5,s93,110.60407016581716,0
1294,0.0,0.0,0.0,1,5,s94,99.06421670060324,1
1295,0.0,0.0,0.0,1,5,s95,78.63794064582231,1
1296,0.0,0.0,0.0,1,5,s96,87.73641205876649,1
1297,0.0,0.0,0.0,1,5,s97,117.16937281932498,0
1298,0.0,0.0,0.0,1,5,s98,79.00855320194,1
1299,0.0,0.0,0.0,1,5,s99,82.9049188383455,1
1300,0.0,0.0,0.0,1,6,s0,87.24648809612748,0
1301,1.0,0.0,11.778597874715684,1,6,s1,78.2620227390377,1
1302,0.0,0.0,0.0,1,6,s2,58.82438821390615,0
1303,1.0,0.0,11.778597874715684,1,6,s3,58.7414181850107,1
1304,0.0,0.0,0.0,1,6,s4,51.52136012655755,0
1305,1.0,0.0,11.778597874715684,1,6,s5,49.331962384466095,1
1306,1.0,0.0,11.778597874715684,1,6,s6,13.646324639835257,1
1307,1.0,0.0,11.778597874715684,1,6,s7,70.82045880067415,1
1308,0.0,0.0,0.0,1,6,s8,71.19514120577276,0
1309,1.0,0.0,11.778597874715684,1,6,s9,93.7457385645416,1
1310,0.0,0.0,0.0,1,6,s10,148.43466588961843,0
1311,1.0,0.0,11.778597874715684,1,6,s11,70.91215086747059,1
1312,1.0,0.0,11.778597874715684,1,6,s12,33.24896137827551,1
1313,0.0,0.0,0.0,1,6,s13,85.38444562273155,0
1314,0.0,0.0,0.0,1,6,s14,95.36918704890552,0
1315,1.0,0.0,11.778597874715684,1,6,s15,75.15029392499889,1
1316,1.0,0.0,11.778597874715684,1,6,s16,81.73518865294531,1
1317,1.0,0.0,11.778597874715684,1,6,s17,64.75709208712058,1
1318,0.0,0.0,0.0,1,6,s18,101.14361231556816,0
1319,0.0,0.0,0.0,1,6,s19,84.3466201483025,0
1320,0.0,0.0,0.0,1,6,s20,134.20058556895634,0
1321,0.0,0.0,0.0,1,6,s21,64.56612194769473,0
1322,0.0,0.0,0.0,1,6,s22,64.26775067725517,0
1323,0.0,0.0,0.0,1,6,s23,107.16545908777314,0
1324,1.0,0.0,11.778597874715684,1,6,s24,69.27779127126058,1
1325,1.0,0.0,11.778597874715684,1,6,s25,55.92563683323955,1
1326,1.0,0.0,11.778597874715684,1,6,s26,104.51203405514823,1
1327,1.0,0.0,11.778597874715684,1,6,s27,79.98646667806443,1
1328,0.0,0.0,0.0,1,6,s28,114.06099130625348,0
1329,1.0,0.0,11.778597874715684,1,6,s29,36.749334544203485,1
1330,1.0,0.0,11.778597874715684,1,6,s30,24.78440120694185,1
1331,0.0,0.0,0.0,1,6,s31,130.55324345099692,0
1332,0.0,0.0,0.0,1,6,s32,121.56529414643624,0
1333,1.0,0.0,11.778597874715684,1,6,s33,44.598370198501264,1
1334,0.0,0.0,0.0,1,6,s34,74.87374561835652,0
1335,0.0,0.0,0.0,1,6,s35,57.90413562773553,0
1336,1.0,0.0,11.778597874715684,1,6,s36,43.43384595965777,1
1337,0.0,0.0,0.0,1,6,s37,104.95401468691662,0
1338,0.0,0.0,0.0,1,6,s38,77.8670797469697,0
1339,0.0,0.0,0.0,1,6,s39,97.96443952949524,0
1340,1.0,0.0,11.778597874715684,1,6,s40,101.2328980004464,1
1341,1.0,0.0,11.778597874715684,1,6,s41,47.43674423753605,1
1342,1.0,0.0,11.778597874715684,1,6,s42,12.647581181770242,1
1343,1.0,0.0,11.778597874715684,1,6,s43,90.88863353595198,1
1344,1.0,0.0,11.778597874715684,1,6,s44,33.83100528646747,1
1345,0.0,0.0,0.0,1,6,s45,91.8818193778518,0
1346,1.0,0.0,11.778597874715684,1,6,s46,92.06021260476338,1
1347,0.0,0.0,0.0,1,6,s47,107.45591969753218,0
1348,0.0,0.0,0.0,1,6,s48,79.19235108076109,0
1349,1.0,0.0,11.778597874715684,1,6,s49,118.61135319242156,1
1350,0.0,0.0,0.0,1,6,s50,71.26531272306863,0
1351,1.0,0.0,11.778597874715684,1,6,s51,76.84426822584226,1
1352,1.0,0.0,11.778597874715684,1,6,s52,60.44092528364659,1
1353,0.0,0.0,0.0,1,6,s53,137.52410751072608,0
1354,1.0,0.0,11.778597874715684,1,6,s54,104.51957655342326,1
1355,0.0,0.0,0.0,1,6,s55,92.12599753756042,0
1356,1.0,0.0,11.778597874715684,1,6,s56,37.2450021661674,1
1357,1.0,0.0,11.778597874715684,1,6,s57,46.37507950636007,1
1358,1.0,0.0,11.778597874715684,1,6,s58,90.5941826887102,1
1359,1.0,0.0,11.778597874715684,1,6,s59,26.125824717230717,1
1360,0.0,0.0,0.0,1,6,s60,147.35547114591407,0
1361,0.0,0.0,0.0,1,6,s61,60.856759369880805,0
1362,1.0,0.0,11.778597874715684,1,6,s62,30.63802131937769,1
1363,0.0,0.0,0.0,1,6,s63,99.0767746280678,0
1364,0.0,0.0,0.0,1,6,s64,124.58505307676634,0
1365,1.0,0.0,11.778597874715684,1,6,s65,16.878673815192336,1
1366,0.0,0.0,0.0,1,6,s66,101.925294343409,0
1367,1.0,0.0,11.778597874715684,1,6,s67,30.33730807013182,1
1368,1.0,0.0,11.778597874715684,1,6,s68,92.65693142739116,1
1369,0.0,0.0,0.0,1,6,s69,46.06061447388738,0
1370,0.0,0.0,0.0,1,6,s70,82.46872524006916,0
1371,1.0,0.0,11.778597874715684,1,6,s71,86.01210208152308,1
1372,0.0,0.0,0.0,1,6,s72,108.66690604937266,0
1373,0.0,0.0,0.0,1,6,s73,95.61599311561274,0
1374,1.0,0.0,11.778597874715684,1,6,s74,44.9997325426968,1
1375,1.0,0.0,11.778597874715684,1,6,s75,12.080071215114693,1
1376,1.0,0.0,11.778597874715684,1,6,s76,28.807434232521807,1
1377,1.0,0.0,11.778597874715684,1,6,s77,33.9495532868868,1
1378,0.0,0.0,0.0,1,6,s78,125.6527697752131,0
1379,1.0,0.0,11.778597874715684,1,6,s79,87.71443530283874,1
1380,0.0,0.0,0.0,1,6,s80,139.75039122470494,0
1381,1.0,0.0,11.778597874715684,1,6,s81,63.4274877228332,1
1382,1.0,0.0,11.778597874715684,1,6,s82,69.34922304641705,1
1383,0.0,0.0,0.0,1,6,s83,37.77353597259822,0
1384,1.0,0.0,11.778597874715684,1,6,s84,33.92949248417591,1
1385,0.0,0.0,0.0,1,6,s85,110.1184409868744,0
1386,0.0,0.0,0.0,1,6,s86,93.3782793962653,0
1387,0.0,0.0,0.0,1,6,s87,107.89324528388374,0
1388,0.0,0.0,0.0,1,6,s88,83.10627058042525,0
1389,0.0,0.0,0.0,1,6,s89,118.53167889168756,0
1390,1.0,0.0,11.778597874715684,1,6,s90,46.545121572877946,1
1391,0.0,0.0,0.0,1,6,s91,95.15220248448732,0
1392,0.0,0.0,0.0,1,6,s92,103.07334427695068,0
1393,0.0,0.0,0.0,1,6,s93,110.60407016581716,0
1394,1.0,0.0,11.778597874715684,1,6,s94,99.06421670060324,1
1395,1.0,0.0,11.778597874715684,1,6,s95,78.63794064582231,1
1396,1.0,0.0,11.778597874715684,1,6,s96,87.73641205876649,1
1397,0.0,0.0,0.0,1,6,s97,117.16937281932498,0
1398,1.0,0.0,11.778597874715684,1,6,s98,79.00855320194,1
1399,1.0,0.0,11.778597874715684,1,6,s99,82.9049188383455,1
1400,0.0,0.0,0.0,2,0,s0,64.39379904907146,1
1401,0.0,0.0,0.0,2,0,s1,64.66453211875032,1
1402,0.0,0.0,0.0,2,0,s2,14.213737354837887,1
1403,0.0,0.0,0.0,2,0,s3,47.586174341375,1
1404,0.0,0.0,0.0,2,0,s4,22.556134346261366,1
1405,0.0,0.0,0.0,2,0,s5,81.7483249225916,0
1406,0.0,0.0,0.0,2,0,s6,26.659696839520485,1
1407,0.0,0.0,0.0,2,0,s7,22.66416667894976,1
1408,0.0,0.0,0.0,2,0,s8,57.54484042116962,0
1409,0.0,0.0,0.0,2,0,s9,97.07273689290068,1
1410,0.0,0.0,0.0,2,0,s10,66.90223894382075,1
1411,0.0,0.0,0.0,2,0,s11,82.7991107771154,0
1412,0.0,0.0,0.0,2,0,s12,74.67316256984925,1
1413,0.0,0.0,0.0,2,0,s13,42.158437980748616,1
1414,0.0,0.0,0.0,2,0,s14,18.594684215941413,1
1415,0.0,0.0,0.0,2,0,s15,26.6464210566187,1
1416,0.0,0.0,0.0,2,0,s16,142.62957185018016,1
1417,0.0,0.0,0.0,2,0,s17,46.32286024706619,1
1418,0.0,0.0,0.0,2,0,s18,22.452830412600264,1
1419,0.0,0.0,0.0,2,0,s19,102.05098000667668,0
1420,0.0,0.0,0.0,2,0,s20,69.88042813901957,1
1421,0.0,0.0,0.0,2,0,s21,124.2482054369612,0
1422,0.0,0.0,0.0,2,0,s22,73.90757192608503,1
1423,0.0,0.0,0.0,2,0,s23,102.59028671158632,0
1424,0.0,0.0,0.0,2,0,s24,35.43357374471698,1
1425,0.0,0.0,0.0,2,0,s25,40.90074862028372,1
1426,0.0,0.0,0.0,2,0,s26,66.09734381642433,1
1427,0.0,0.0,0.0,2,0,s27,68.54233672710666,1
1428,0.0,0.0,0.0,2,0,s28,62.38581721654215,1
1429,0.0,0.0,0.0,2,0,s29,102.61125122919458,1
1430,0.0,0.0,0.0,2,0,s30,79.13068904479671,1
1431,0.0,0.0,0.0,2,0,s31,75.5024356966131,1
1432,0.0,0.0,0.0,2,0,s32,39.33106694143135,1
1433,0.0,0.0,0.0,2,0,s33,82.92662434846116,0
1434,0.0,0.0,0.0,2,0,s34,96.33985171517313,0
1435,0.0,0.0,0.0,2,0,s35,38.466514189233166,1
1436,0.0,0.0,0.0,2,0,s36,145.5269456793672,0
1437,0.0,0.0,0.0,2,0,s37,107.92377262747232,0
1438,0.0,0.0,0.0,2,0,s38,40.91299706979688,0
1439,0.0,0.0,0.0,2,0,s39,58.115022682073445,1
1440,0.0,0.0,0.0,2,0,s40,85.04768914390289,1
1441,0.0,0.0,0.0,2,0,s41,56.61663648837481,1
1442,0.0,0.0,0.0,2,0,s42,54.033519157158935,1
1443,0.0,0.0,0.0,2,0,s43,74.71861678064379,0
1444,0.0,0.0,0.0,2,0,s44,44.303366757979575,1
1445,0.0,0.0,0.0,2,0,s45,13.1672495428857,1
1446,0.0,0.0,0.0,2,0,s46,142.2650567764943,0
1447,0.0,0.0,0.0,2,0,s47,64.9154205806652,1
1448,0.0,0.0,0.0,2,0,s48,88.98147253166267,0
1449,0.0,0.0,0.0,2,0,s49,43.35667390086736,1
1450,0.0,0.0,0.0,2,0,s50,54.09601955140947,1
1451,0.0,0.0,0.0,2,0,s51,97.61884795348736,1
1452,0.0,0.0,0.0,2,0,s52,89.39550390848062,0
1453,0.0,0.0,0.0,2,0,s53,48.36837398994541,1
1454,0.0,0.0,0.0,2,0,s54,106.97926714359744,1
1455,0.0,0.0,0.0,2,0,s55,88.19014343420295,1
1456,0.0,0.0,0.0,2,0,s56,70.29455767913359,1
1457,0.0,0.0,0.0,2,0,s57,104.71152791146989,1
1458,0.0,0.0,0.0,2,0,s58,97.83023385421568,1
1459,0.0,0.0,0.0,2,0,s59,80.64201839814363,1
1460,0.0,0.0,0.0,2,0,s60,108.82484028134591,0
1461,0.0,0.0,0.0,2,0,s61,87.8609409919214,0
1462,0.0,0.0,0.0,2,0,s62,91.3310504262054,1
1463,0.0,0.0,0.0,2,0,s63,50.85703023750959,1
1464,0.0,0.0,0.0,2,0,s64,103.83983514619634,0
1465,0.0,0.0,0.0,2,0,s65,88.88439207910757,1
1466,0.0,0.0,0.0,2,0,s66,65.81534974054514,1
1467,0.0,0.0,0.0,2,0,s67,53.20163243504041,0
1468,0.0,0.0,0.0,2,0,s68,76.5489862523895,0
1469,0.0,0.0,0.0,2,0,s69,67.78284969046196,1
1470,0.0,0.0,0.0,2,0,s70,25.824409172861635,1
1471,0.0,0.0,0.0,2,0,s71,122.93646337249244,0
1472,0.0,0.0,0.0,2,0,s72,47.79730442425226,1
1473,0.0,0.0,0.0,2,0,s73,83.60733259856525,0
1474,0.0,0.0,0.0,2,0,s74,56.32212601685646,1
1475,0.0,0.0,0.0,2,0,s75,49.06720975715388,1
1476,0.0,0.0,0.0,2,0,s76,60.04927036205867,0
1477,0.0,0.0,0.0,2,0,s77,74.38918673738395,0
1478,0.0,0.0,0.0,2,0,s78,49.83139261638987,1
1479,0.0,0.0,0.0,2,0,s79,67.47841623286706,1
1480,0.0,0.0,0.0,2,0,s80,37.06322151860536,1
1481,0.0,0.0,0.0,2,0,s81,61.9953121218114,1
1482,0.0,0.0,0.0,2,0,s82,107.72320060636652,0
1483,0.0,0.0,0.0,2,0,s83,89.22304293996062,0
1484,0.0,0.0,0.0,2,0,s84,124.82132568665556,1
1485,0.0,0.0,0.0,2,0,s85,104.83192592679583,0
1486,0.0,0.0,0.0,2,0,s86,28.977395575256573,1
1487,0.0,0.0,0.0,2,0,s87,102.07627254607208,0
1488,0.0,0.0,0.0,2,0,s88,39.61216229482271,1
1489,0.0,0.0,0.0,2,0,s89,66.42814683602143,0
1490,0.0,0.0,0.0,2,0,s90,97.74263140394164,1
1491,0.0,0.0,0.0,2,0,s91,34.963204364204955,1
1492,0.0,0.0,0.0,2,0,s92,76.34335172715758,1
1493,0.0,0.0,0.0,2,0,s93,65.43033279094607,0
1494,0.0,0.0,0.0,2,0,s94,100.80070441872974,0
1495,0.0,0.0,0.0,2,0,s95,113.24914606893518,0
1496,0.0,0.0,0.0,2,0,s96,66.28406238894043,1
1497,0.0,0.0,0.0,2,0,s97,58.6084157829263,0
1498,0.0,0.0,0.0,2,0,s98,30.310834279226555,1
1499,0.0,0.0,0.0,2,0,s99,109.0369473977438,1
1500,0.0,0.0,0.0,2,1,s0,64.39379904907146,1
1501,0.0,0.0,0.0,2,1,s1,64.66453211875032,1
1502,0.0,0.0,0.0,2,1,s2,14.213737354837887,1
1503,0.0,0.0,0.0,2,1,s3,47.586174341375,1
1504,0.0,0.0,0.0,2,1,s4,22.556134346261366,1
1505,0.0,0.0,0.0,2,1,s5,81.7483249225916,0
1506,0.0,0.0,0.0,2,1,s6,26.659696839520485,1
1507,0.0,0.0,0.0,2,1,s7,22.66416667894976,1
1508,0.0,0.0,0.0,2,1,s8,57.54484042116962,0
1509,0.0,0.0,0.0,2,1,s9,97.07273689290068,1
1510,0.0,0.0,0.0,2,1,s10,66.90223894382075,1
1511,0.0,0.0,0.0,2,1,s11,82.7991107771154,0
1512,0.0,0.0,0.0,2,1,s12,74.67316256984925,1
1513,0.0,0.0,0.0,2,1,s13,42.158437980748616,1
1514,0.0,0.0,0.0,2,1,s14,18.594684215941413,1
1515,0.0,0.0,0.0,2,1,s15,26.6464210566187,1
1516,0.0,0.0,0.0,2,1,s16,142.62957185018016,1
1517,0.0,0.0,0.0,2,1,s17,46.32286024706619,1
1518,0.0,0.0,0.0,2,1,s18,22.452830412600264,1
1519,0.0,0.0,0.0,2,1,s19,102.05098000667668,0
